scraped_date,type,city,region,price,area,bedrooms,bathrooms,floor_numeric,floor_label,furnished
2026-05-10,apartment,Giza,Sheikh Zayed,12000,150,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11500,240,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,18000,92,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,150,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,150,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,10000,155,3,3,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,150,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,10000,91,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,Sheraton,13000,120,2,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10500,155,3,1,0.0,Ground,no
2026-05-10,penthouse,Cairo,Shorouk City,7000,250,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,138,2,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000,160,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,10500,180,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,7500,122,2,2,0.0,Ground,no
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,13000,150,2,3,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,15000,139,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,Nasr City,4500,120,3,1,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9500,185,3,2,2.0,2,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,20000,300,5,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000,195,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,180,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Nozha,10000,250,4,2,7.0,7,no
2026-05-10,apartment,Cairo,Rehab City,15000,197,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,14000,250,3,3,6.0,6,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000,185,3,2,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,6000,155,2,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,170,3,2,2.0,2,no
2026-05-10,apartment,Alexandria,Bolkly,7000,100,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,10000,200,3,3,10.0,10,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,340,5,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,215,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,180,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,25000,175,3,3,4.0,4,yes
2026-05-10,apartment,Cairo,Madinaty,6000,82,2,1,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,20000,240,3,3,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,190,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000,290,4,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,5000,92,2,1,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,88,1,1,3.0,3,yes
2026-05-10,apartment,Cairo,Rehab City,20000,96,2,1,1.0,1,yes
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,26000,260,3,3,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7200,150,2,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,5200,96,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,160,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,14500,96,2,1,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,10000,260,4,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,115,2,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22000,180,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8500,190,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000,143,2,3,5.0,5,no
2026-05-10,apartment,Cairo,Shorouk City,5000,63,2,1,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,13000,240,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,7500,99,2,1,5.0,5,no
2026-05-10,apartment,Alexandria,Mandara,3000,95,3,1,1.0,1,yes
2026-05-10,apartment,Cairo,Nasr City,17000,275,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,25000,300,4,3,4.0,4,no
2026-05-10,apartment,Cairo,Rehab City,12000,92,2,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Nasr City,25000,250,3,2,6.0,6,no
2026-05-10,apartment,Cairo,Nasr City,40000,350,3,3,4.0,4,no
2026-05-10,apartment,Cairo,Madinaty,8000,175,3,3,5.0,5,no
2026-05-10,apartment,Cairo,Madinaty,5000,81,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Sheraton,4000,96,2,1,5.0,5,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500,170,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,190,3,3,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,25000,154,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Sheraton,6000,100,2,1,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,260,3,3,2.0,2,no
2026-05-10,apartment,Alexandria,Camp Caesar,15000,140,3,1,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,20000,90,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,180,3,2,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,45000,400,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,170,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,200,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9500,230,3,1,2.0,2,no
2026-05-10,apartment,Cairo,New Nozha,4500,150,3,2,6.0,6,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,215,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,163,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Nozha,10000,250,4,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10500,200,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,115,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,12000,143,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,195,3,3,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,6500,150,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9500,190,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,13000,96,2,2,4.0,4,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,40000,350,3,3,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,3200,86,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Madinaty,15000,245,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,180,3,3,0.0,Ground,no
2026-05-10,studio,Cairo,Zamalek,10000,60,1,1,2.0,2,yes
2026-05-10,apartment,Cairo,Nasr City,5000,130,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Nasr City,4500,110,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000,230,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5000,140,3,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,53000,300,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,13000,89,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,21000,170,3,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7600,220,3,2,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,5500,135,3,1,0.0,Ground,no
2026-05-10,studio,Cairo,Madinaty,4700,57,1,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,19000,150,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,5500,106,2,1,5.0,5,no
2026-05-10,apartment,Cairo,Nasr City,14000,275,4,3,4.0,4,no
2026-05-10,apartment,Giza,Sheikh Zayed,3500,70,2,1,,Highest,no
2026-05-10,studio,Giza,Sheikh Zayed,6000,70,1,1,0.0,Ground,yes
2026-05-10,studio,Cairo,Madinaty,7500,58,1,1,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,12500,140,3,3,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,5500,106,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Rehab City,12000,95,2,1,4.0,4,yes
2026-05-10,apartment,Giza,Sheikh Zayed,9000,70,2,1,3.0,3,yes
2026-05-10,apartment,Giza,Mohandessin,15000,200,3,3,9.0,9,no
2026-05-10,apartment,Cairo,Nasr City,23000,300,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,5300,116,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,8000,70,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,Madinaty,5500,103,2,1,6.0,6,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6000,125,2,1,2.0,2,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,12000,80,1,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18500,160,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,26000,150,2,2,2.0,2,yes
2026-05-10,apartment,Giza,Mohandessin,8000,120,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,4000,160,3,2,4.0,4,no
2026-05-10,apartment,Cairo,Nasr City,15000,250,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,19000,140,2,3,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,165,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Katameya,10000,220,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,6000,89,2,1,0.0,Ground,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,4500,100,1,1,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000,150,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,90,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Badr City,3000,75,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,350,4,3,0.0,Ground,no
2026-05-10,apartment,Alexandria,Camp Caesar,7500,175,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,280,4,3,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,5500,108,3,1,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,4000,51,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10500,180,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,170,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,4000,70,2,1,3.0,3,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,4000,120,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,180,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Nasr City,10000,200,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,10000,90,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,220,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000,200,3,2,0.0,Ground,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,12000,90,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9500,165,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,10000,160,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Obour City,5200,230,3,2,3.0,3,no
2026-05-10,duplex,Cairo,Rehab City,17000,260,4,4,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,16000,122,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,9000,123,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Nasr City,15000,300,4,2,5.0,5,no
2026-05-10,apartment,Cairo,Heliopolis,23000,360,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,13000,124,3,2,0.0,Ground,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,240,4,3,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,17000,400,4,4,0.0,Ground,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,26000,240,4,3,0.0,Ground,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,20000,400,5,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,202,4,2,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,16000,400,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,155,2,1,4.0,4,no
2026-05-10,apartment,Giza,Sheikh Zayed,8000,120,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,12000,135,3,2,3.0,3,yes
2026-05-10,apartment,Cairo,Nasr City,5000,100,2,1,1.0,1,yes
2026-05-10,apartment,Giza,Dokki,10000,150,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,20000,125,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,7508,108,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,25000,211,3,3,1.0,1,yes
2026-05-10,apartment,Cairo,Shorouk City,4500,250,4,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000,220,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,5000,130,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,12500,131,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,147,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,12000,120,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Madinaty,5500,77,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,25000,200,3,3,1.0,1,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,9000,270,5,3,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,28000,146,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,7000,90,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,19000,90,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,133,2,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,217,3,3,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,18000,170,3,2,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,7000,170,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,17000,180,3,3,3.0,3,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,3000,125,3,1,4.0,4,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,24000,280,3,3,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,8000,153,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,250,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,20000,95,2,1,1.0,1,yes
2026-05-10,apartment,Alexandria,Sidi Beshr,3800,120,2,1,6.0,6,yes
2026-05-10,apartment,Cairo,Rehab City,7500,136,3,3,0.0,Ground,no
2026-05-10,apartment,Giza,Mohandessin,40000,200,3,2,8.0,8,yes
2026-05-10,apartment,Cairo,Rehab City,5000,90,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,185,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,18000,280,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,25000,400,5,3,5.0,5,no
2026-05-10,apartment,Cairo,Madinaty,5000,89,2,2,4.0,4,no
2026-05-10,apartment,Cairo,Nasr City,14000,250,3,3,7.0,7,yes
2026-05-10,apartment,Cairo,Rehab City,25000,99,2,1,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,5500,71,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,120,3,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Zamalek,28000,160,3,3,,Highest,yes
2026-05-10,apartment,Giza,Haram,5000,140,3,2,7.0,7,no
2026-05-10,apartment,Alexandria,Sidi Gaber,9000,160,3,2,4.0,4,no
2026-05-10,apartment,Cairo,Nasr City,10000,150,2,1,7.0,7,yes
2026-05-10,apartment,Cairo,Rehab City,16000,127,3,2,1.0,1,yes
2026-05-10,apartment,Giza,Sheikh Zayed,10000,200,4,3,0.0,Ground,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,302,4,4,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,220,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Heliopolis,6500,85,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Nasr City,7500,200,3,2,7.0,7,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,160,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9500,155,3,2,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,4200,130,3,2,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000,64,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,9500,136,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,6500,65,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,7500,128,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,200,3,2,0.0,Ground,no
2026-05-10,studio,Cairo,Madinaty,4500,57,1,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Heliopolis,15000,240,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,13000,155,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,18000,175,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,Nasr City,8000,140,3,1,10.0,10,no
2026-05-10,apartment,Cairo,Madinaty,15000,289,4,4,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,15000,289,3,2,0.0,Ground,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,300,3,3,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,14000,140,2,2,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,10000,210,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,190,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,16000,272,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,23000,250,3,3,5.0,5,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,240,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,350,5,3,4.0,4,no
2026-05-10,apartment,Cairo,Rehab City,14000,131,3,3,5.0,5,yes
2026-05-10,apartment,Cairo,Madinaty,20000,120,3,2,3.0,3,yes
2026-05-10,apartment,Giza,Sheikh Zayed,8000,206,3,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Gesr Al Suez,4000,110,2,2,2.0,2,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000,260,3,3,0.0,Ground,no
2026-05-10,apartment,Alexandria,Raml Station,9000,175,3,2,7.0,7,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,200,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,8500,175,3,3,6.0,6,no
2026-05-10,apartment,Cairo,Madinaty,9000,82,2,1,1.0,1,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,11000,80,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,7000,89,2,1,4.0,4,no
2026-05-10,apartment,Giza,Sheikh Zayed,17000,125,2,3,2.0,2,no
2026-05-10,apartment,Cairo,Nasr City,6000,130,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,13000,96,2,2,3.0,3,yes
2026-05-10,apartment,Giza,Sheikh Zayed,13000,145,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,4000,68,2,1,0.0,Ground,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,13000,350,3,3,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,15000,220,3,2,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,13500,196,3,2,0.0,Ground,no
2026-05-10,apartment,Alexandria,Sidi Beshr,3000,100,3,1,10.0,10+,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000,127,3,2,5.0,5,yes
2026-05-10,apartment,Alexandria,Sidi Gaber,11000,188,4,2,9.0,9,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,125,2,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500,180,3,2,3.0,3,no
2026-05-10,apartment,Giza,Haram,3000,218,3,1,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,15000,131,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,10000,160,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Sheraton,25000,350,4,4,6.0,6,no
2026-05-10,apartment,Giza,Mohandessin,23000,220,5,2,7.0,7,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,260,4,3,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,5000,109,3,2,0.0,Ground,no
2026-05-10,apartment,Giza,Faisal,8500,140,2,1,10.0,10+,yes
2026-05-10,apartment,Giza,Sheikh Zayed,13000,250,5,3,2.0,2,no
2026-05-10,apartment,Giza,Dokki,14000,120,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,Madinaty,10000,200,4,3,5.0,5,no
2026-05-10,apartment,Cairo,Nasr City,6000,65,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,16000,99,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Badr City,3500,180,3,2,0.0,Ground,no
2026-05-10,duplex,Giza,Sheikh Zayed,15000,320,4,3,3.0,3,yes
2026-05-10,apartment,Cairo,Nasr City,8500,125,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,185,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,19000,216,3,3,4.0,4,no
2026-05-10,apartment,Giza,Faisal,3000,160,2,2,9.0,9,yes
2026-05-10,apartment,Alexandria,Glim,8000,200,3,2,5.0,5,no
2026-05-10,apartment,Cairo,Sheraton,6500,105,2,2,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,20000,175,4,3,3.0,3,yes
2026-05-10,apartment,Giza,Sheikh Zayed,11000,115,2,1,0.0,Ground,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,9000,200,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Heliopolis,7000,160,3,2,5.0,5,no
2026-05-10,apartment,Alexandria,Kafr Abdo,8000,160,3,2,5.0,5,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,4000,110,2,1,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,150,3,2,3.0,3,no
2026-05-10,apartment,Alexandria,Fleming,4000,110,2,1,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9500,160,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,35000,160,2,3,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,150,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Moharam Bik,5000,85,2,1,9.0,9,yes
2026-05-10,apartment,Cairo,Nasr City,10000,250,4,2,10.0,10+,no
2026-05-10,apartment,Giza,Sheikh Zayed,7500,70,3,1,1.0,1,yes
2026-05-10,apartment,Giza,Dokki,20000,220,3,2,5.0,5,yes
2026-05-10,apartment,Alexandria,Saba Pasha,10000,140,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,20000,196,3,3,0.0,Ground,no
2026-05-10,apartment,Giza,Dokki,13000,250,3,2,9.0,9,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6000,114,2,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,15000,300,4,3,2.0,2,no
2026-05-10,apartment,Cairo,Shorouk City,5000,230,3,3,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,20000,270,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,10500,182,3,3,5.0,5,no
2026-05-10,apartment,Cairo,Madinaty,5300,82,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Rehab City,17000,250,3,3,2.0,2,no
2026-05-10,apartment,Alexandria,Sidi Beshr,3350,75,1,1,10.0,10+,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3700,120,2,1,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500,220,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8500,150,3,2,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,11000,150,3,2,2.0,2,no
2026-05-10,apartment,Giza,Agouza,9000,300,3,2,4.0,4,no
2026-05-10,apartment,Cairo,Obour City,8000,260,4,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,8500,162,3,3,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,200,2,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,4500,90,2,1,5.0,5,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,207,3,3,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,3700,73,2,1,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,8000,119,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Katameya,15000,120,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Obour City,4500,76,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,15000,250,4,2,2.0,2,no
